,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,mspec_db,chroma_db,stft_db
1036,d80fab44f,20,1,55.4933,2343.75,58.9333,5718.75,"[[-22.769922 -23.655518 -25.05694  ... -22.381733 -18.779873 -25.423138]
 [-22.91399  -23.896423 -25.086018 ... -21.870085 -18.771402 -25.372427]
 [-23.490261 -24.860044 -25.202328 ... -19.82349  -18.737516 -25.169584]
 ...
 [-42.02235  -41.142105 -41.087696 ... -37.126377 -39.610146 -40.898   ]
 [-41.836433 -41.696007 -41.054905 ... -37.529613 -39.78656  -41.457222]
 [-41.789955 -41.83448  -41.046707 ... -37.63042  -39.830666 -41.597027]]","[[ -5.492953    -3.3111892   -0.79934984 ... -17.123682    -6.281822
   -5.1631055 ]
 [ -5.2930207   -3.2056394   -0.76674974 ... -17.03725     -5.917628
   -4.6168194 ]
 [ -5.093088    -3.1000893   -0.73414963 ... -16.950819    -5.5534334
   -4.0705333 ]
 ...
 [ -5.0226097   -5.5218744   -4.420955   ... -10.299298    -5.970424
   -2.3492858 ]
 [ -5.1217365   -5.5458817   -4.2632074  ...  -9.700299    -5.9008684
   -2.598777  ]
 [ -5.220864    -5.569889    -4.1054597  ...  -9.101301    -5.8313127
   -2.8482683 ]]","[[-29.50611  -31.279882 -31.822151 ... -28.63081  -26.811811 -30.574543]
 [-33.09369  -34.611874 -34.49727  ... -34.541904 -32.19613  -29.938494]
 [-32.646084 -33.136127 -33.270664 ... -33.373085 -31.932487 -32.402378]
 ...
 [-49.95605  -48.90017  -47.907642 ... -45.23141  -46.17381  -45.917267]
 [-49.575962 -47.753494 -48.190964 ... -44.78145  -46.006344 -45.234295]
 [-45.667076 -44.04149  -47.15154  ... -42.74917  -45.365406 -45.662617]]"
1037,d817ed6ad,5,1,4.352,4781.25,6.704,10406.2,"[[-27.53476  -25.728678 -26.975681 ... -21.111109 -22.850779 -22.9846  ]
 [-26.715353 -25.44457  -26.606514 ... -20.89398  -22.566156 -23.072199]
 [-23.437725 -24.308146 -25.129847 ... -20.025463 -21.427673 -23.422592]
 ...
 [-45.11536  -45.446785 -45.13119  ... -44.68961  -44.664272 -44.511513]
 [-45.600697 -45.553993 -45.307575 ... -44.669647 -45.19062  -45.521587]
 [-45.722027 -45.580795 -45.351673 ... -44.664654 -45.322205 -45.774105]]","[[-3.04939   -3.6864014 -4.8708735 ... -2.8011026 -2.6647794 -3.6358974]
 [-3.0771391 -3.6711211 -4.8323255 ... -2.8594558 -2.6357787 -3.5394506]
 [-3.1048884 -3.6558409 -4.7937775 ... -2.917809  -2.6067781 -3.443004 ]
 ...
 [-3.8460488 -2.4391859 -4.349049  ... -2.2438202 -3.2263227 -1.6130024]
 [-3.8641634 -2.4834683 -4.3122087 ... -2.2460709 -3.3043835 -1.7435164]
 [-3.8822782 -2.527751  -4.2753687 ... -2.2483213 -3.3824444 -1.8740305]]","[[-36.388092 -34.437645 -36.093655 ... -31.240204 -32.57387  -32.491634]
 [-34.537968 -35.633965 -34.728016 ... -32.869347 -32.0763   -32.74942 ]
 [-36.037693 -36.649174 -36.16651  ... -33.23214  -32.39796  -33.421665]
 ...
 [-57.881073 -57.16474  -57.346973 ... -56.13784  -58.009895 -54.66103 ]
 [-57.0429   -55.95235  -56.618298 ... -57.496456 -58.064987 -59.794823]
 [-54.791656 -54.161026 -54.05774  ... -51.23308  -53.09425  -54.456387]]"
1038,d82a81c98,3,1,34.656,1031.25,35.3973,2812.5,"[[-29.58519  -28.039682 -30.26955  ... -35.228405 -35.916588 -29.739319]
 [-29.345213 -27.974182 -30.230793 ... -35.00062  -35.457455 -29.774145]
 [-28.3853   -27.712177 -30.075766 ... -34.08948  -33.62093  -29.913452]
 ...
 [-43.213562 -45.4864   -46.116238 ... -44.87628  -44.22843  -46.078983]
 [-43.483025 -46.09415  -46.51403  ... -44.796894 -44.301167 -46.032333]
 [-43.55039  -46.24609  -46.61348  ... -44.777046 -44.31935  -46.02067 ]]","[[ -3.2652946  -3.020108   -1.7198743 ...  -9.168424   -5.3817215
  -10.258086 ]
 [ -3.3968549  -3.0525613  -1.7545623 ...  -9.357678   -5.4532404
  -10.270671 ]
 [ -3.5284154  -3.0850146  -1.7892503 ...  -9.546932   -5.524759
  -10.283255 ]
 ...
 [ -3.3771124  -2.9103897  -2.504429  ...  -8.212042   -5.455851
   -7.148251 ]
 [ -3.3857121  -2.8684468  -2.4541206 ...  -8.236632   -5.283371
   -6.8686786]
 [ -3.3943117  -2.8265038  -2.4038124 ...  -8.261224   -5.1108913
   -6.5891056]]","[[-34.303455 -32.44822  -35.302433 ... -39.115593 -39.86839  -37.087524]
 [-39.14627  -35.515938 -36.004803 ... -39.3818   -37.408897 -37.96189 ]
 [-39.05592  -37.381035 -36.586857 ... -40.178738 -37.678772 -39.481712]
 ...
 [-47.30525  -50.71006  -52.132603 ... -49.152172 -49.562717 -54.084057]
 [-46.702595 -51.86923  -52.362682 ... -52.072437 -48.109837 -52.2169  ]
 [-45.18388  -53.1838   -53.64952  ... -52.210434 -48.461067 -52.46824 ]]"
1039,d82d5792e,15,1,46.8053,93.75,50.1493,1125.0,"[[-24.88676  -26.400616 -28.055914 ... -28.068487 -28.667624 -28.879354]
 [-25.39511  -26.783455 -28.01974  ... -27.74924  -27.839985 -28.247036]
 [-27.428509 -28.314814 -27.875042 ... -26.47225  -24.529427 -25.717762]
 ...
 [-47.238518 -47.745132 -47.546486 ... -46.822365 -46.852463 -46.62561 ]
 [-47.554504 -48.509933 -48.639977 ... -47.919727 -47.48585  -47.613407]
 [-47.6335   -48.701134 -48.91335  ... -48.19407  -47.644196 -47.86036 ]]","[[-23.380888   -36.657784   -38.365765   ...  -4.46671     -5.716316
   -4.6035247 ]
 [-22.282965   -35.62258    -37.809032   ...  -4.4065566   -5.7507963
   -4.53621   ]
 [-21.185041   -34.587383   -37.2523     ...  -4.346403    -5.7852764
   -4.4688954 ]
 ...
 [ -0.94127864  -3.352467   -11.925187   ...  -3.5609345   -6.4749002
   -4.5888424 ]
 [ -0.9327566   -3.0788755  -11.3264065  ...  -3.6392274   -6.4842153
   -4.568771  ]
 [ -0.9242346   -2.8052838  -10.727626   ...  -3.7175202   -6.49353
   -4.5487    ]]","[[-31.02894  -33.228928 -33.706993 ... -31.908659 -34.56628  -34.473564]
 [-37.403805 -38.709637 -38.688534 ... -36.667336 -34.171932 -34.1188  ]
 [-35.23378  -37.778572 -37.342033 ... -36.73261  -38.053116 -38.415604]
 ...
 [-53.46447  -54.45468  -52.848045 ... -56.11     -53.7064   -55.502422]
 [-53.510754 -52.64399  -53.25231  ... -55.198704 -52.277847 -53.697636]
 [-55.184208 -54.25165  -53.082066 ... -56.38802  -52.881763 -52.911034]]"
1040,d86155abb,1,1,5.1787,3843.75,6.0747,5625.0,"[[-29.60978  -28.892296 -31.738684 ... -24.935158 -26.736813 -27.860548]
 [-29.703714 -28.534391 -31.247334 ... -25.06151  -26.601242 -28.295456]
 [-30.079454 -27.102776 -29.281933 ... -25.566916 -26.058962 -30.03509 ]
 ...
 [-45.18593  -43.461903 -44.793957 ... -44.688145 -43.15806  -42.78159 ]
 [-45.530613 -44.003822 -44.864902 ... -44.5591   -43.70549  -43.196106]
 [-45.616783 -44.1393   -44.88264  ... -44.52684  -43.84235  -43.299736]]","[[-12.746493   -9.820322  -10.541947  ... -28.350607  -18.357317
  -11.146539 ]
 [-12.761437   -9.796289  -10.559204  ... -28.31687   -18.656984
  -11.284958 ]
 [-12.7763815  -9.772257  -10.576461  ... -28.283133  -18.956652
  -11.423376 ]
 ...
 [-14.080101  -11.179838  -12.157783  ... -27.81508   -21.224892
  -15.016976 ]
 [-14.174858  -11.25078   -12.174909  ... -27.834436  -21.320692
  -15.094261 ]
 [-14.269616  -11.321723  -12.192034  ... -27.85379   -21.41649
  -15.171545 ]]","[[-33.5581   -32.14044  -35.92459  ... -30.147184 -31.188236 -31.423468]
 [-31.775145 -33.993507 -33.66879  ... -31.35816  -29.23258  -31.184406]
 [-32.792973 -32.283535 -35.32214  ... -33.069733 -32.721836 -33.888737]
 ...
 [-51.380375 -51.08454  -52.33581  ... -48.15084  -54.22599  -50.2945  ]
 [-51.637142 -49.69285  -50.140762 ... -47.69666  -50.61764  -53.518467]
 [-52.330658 -51.049564 -48.459705 ... -48.083122 -48.380554 -49.489952]]"
1041,d8b7f9ed6,23,4,34.0753,6459.96,41.9991,11627.9,"[[-30.875383 -31.478516 -31.692883 ... -29.775057 -29.216309 -31.53144 ]
 [-30.70005  -31.351974 -31.332787 ... -29.569876 -28.707727 -31.728827]
 [-29.998716 -30.84581  -29.892399 ... -28.749153 -26.6734   -32.518375]
 ...
 [-49.018356 -45.474277 -47.07346  ... -48.427624 -47.88136  -43.740536]
 [-49.262177 -45.778263 -46.901295 ... -48.61169  -48.502144 -44.452938]
 [-49.32313  -45.85426  -46.858253 ... -48.657707 -48.65734  -44.63104 ]]","[[-1.5951815 -3.7514727 -5.797884  ... -6.2272925 -2.961968  -2.5667713]
 [-1.4592881 -3.7349913 -5.818967  ... -6.1268826 -2.9413373 -2.6611865]
 [-1.3233949 -3.71851   -5.84005   ... -6.026473  -2.9207065 -2.7556014]
 ...
 [-1.5667318 -2.2175798 -7.5312734 ... -4.099895  -3.5384252 -6.277683 ]
 [-1.5352451 -2.2111359 -7.643435  ... -3.9606178 -3.5450191 -6.211625 ]
 [-1.5037582 -2.2046921 -7.755596  ... -3.8213406 -3.551613  -6.145567 ]]","[[-33.40012  -33.377186 -32.52417  ... -32.751945 -31.15762  -33.790257]
 [-31.613602 -29.8941   -31.05891  ... -31.797216 -32.05311  -30.939447]
 [-32.198586 -29.078009 -30.667126 ... -29.092302 -30.87853  -29.468004]
 ...
 [-53.533745 -50.376064 -51.844013 ... -51.20811  -53.331066 -48.44898 ]
 [-51.47156  -49.612694 -51.3595   ... -52.50283  -51.892426 -46.954624]
 [-52.72575  -49.717335 -49.988026 ... -51.927628 -50.916992 -48.43131 ]]"
1042,d91f25ca7,23,1,16.9854,7235.16,23.069,11283.4,"[[-16.127722 -16.011616 -14.146195 ...  -9.746868 -14.263356 -10.560636]
 [-15.098969 -15.440815 -14.150876 ...  -9.533058 -13.651699 -10.267038]
 [-10.98396  -13.157607 -14.169599 ...  -8.677822 -11.205071  -9.092651]
 ...
 [-28.337118 -32.73945  -32.59205  ... -29.757248 -31.4682   -32.29868 ]
 [-28.81396  -32.654613 -32.993404 ... -30.44821  -31.827536 -32.847775]
 [-28.93317  -32.633408 -33.093742 ... -30.62095  -31.917368 -32.98505 ]]","[[-14.531864  -12.050985   -5.4009213 ...  -4.275076   -3.500032
   -5.427543 ]
 [-14.586435  -12.112905   -5.540077  ...  -4.336489   -3.4999423
   -5.3616753]
 [-14.641007  -12.174823   -5.6792336 ...  -4.3979025  -3.4998527
   -5.295807 ]
 ...
 [-14.761369  -11.765193   -7.0946474 ...  -4.5060563  -3.8758903
   -2.0722094]
 [-14.7788515 -11.754441   -7.1968718 ...  -4.390248   -3.7787476
   -1.9718391]
 [-14.796334  -11.743689   -7.299096  ...  -4.2744393  -3.6816049
   -1.8714689]]","[[-17.41233  -19.514141 -17.31363  ... -13.520556 -17.182913 -16.2227  ]
 [-17.898764 -14.519587 -14.784987 ... -15.409488 -12.403463 -15.499711]
 [-19.58473  -18.481567 -18.58932  ... -18.351612 -19.209246 -18.960814]
 ...
 [-32.192463 -37.91195  -35.237232 ... -31.749903 -37.29265  -40.16564 ]
 [-32.332855 -35.97049  -36.137264 ... -31.90038  -34.715202 -36.367035]
 [-37.939316 -35.89403  -38.548996 ... -31.954817 -33.352997 -35.20241 ]]"
1043,d922d82e9,12,1,21.7547,562.5,24.8907,3281.25,"[[-17.98317  -24.479733 -25.21149  ... -24.952597 -19.50304  -22.541245]
 [-18.127638 -24.250126 -24.463875 ... -24.4074   -19.334465 -22.226414]
 [-18.70551  -23.331703 -21.473415 ... -22.226614 -18.66016  -20.967093]
 ...
 [-48.386738 -48.264477 -48.033817 ... -48.348904 -48.77988  -48.430485]
 [-48.31017  -48.60987  -47.972244 ... -48.454296 -48.549633 -48.668324]
 [-48.291027 -48.69622  -47.95685  ... -48.48064  -48.492073 -48.727783]]","[[ -6.4527607  -6.3199854  -7.328879  ... -13.78176    -8.943834
  -12.462355 ]
 [ -6.618818   -6.3542366  -7.3894114 ... -13.768338   -9.016528
  -12.5464   ]
 [ -6.7848754  -6.388488   -7.449944  ... -13.754917   -9.089223
  -12.6304455]
 ...
 [ -7.511213   -6.9202313  -6.269017  ... -12.419245   -9.029047
  -11.2946825]
 [ -7.3874173  -6.9303718  -6.3496904 ... -12.211207   -8.955157
  -11.211714 ]
 [ -7.2636223  -6.9405127  -6.4303637 ... -12.00317    -8.881268
  -11.128745 ]]","[[-23.305614 -26.296978 -24.985048 ... -28.21322  -24.426779 -26.850422]
 [-31.034307 -25.029158 -24.331593 ... -26.636738 -26.135572 -29.12663 ]
 [-35.632607 -31.121325 -32.17125  ... -28.61313  -34.61931  -35.614605]
 ...
 [-53.038826 -54.217472 -49.631195 ... -53.495102 -51.01494  -51.493732]
 [-53.195854 -51.509136 -47.248554 ... -53.34603  -54.218006 -50.481583]
 [-51.484238 -52.80962  -45.62395  ... -53.216156 -53.03905  -52.350204]]"
1044,d93aaa1bc,18,1,3.0987,3187.5,3.792,5062.5,"[[-44.05304  -52.596493 -48.37467  ... -53.81705  -56.396976 -50.501793]
 [-44.379208 -52.66675  -48.696827 ... -53.14506  -56.330143 -51.096676]
 [-45.683887 -52.947792 -49.98547  ... -50.457096 -56.0628   -53.476196]
 ...
 [-65.9815   -65.541885 -63.522034 ... -62.324753 -61.3731   -65.97407 ]
 [-66.64276  -65.62666  -64.36175  ... -62.416218 -62.8283   -67.197105]
 [-66.808075 -65.64786  -64.57168  ... -62.439083 -63.1921   -67.50287 ]]","[[ -2.2388127  -2.4150884  -1.5776569 ...  -3.3872185  -2.0230727
   -3.1919396]
 [ -2.2550902  -2.237317   -1.6078353 ...  -3.0091562  -2.081473
   -3.3727105]
 [ -2.2713678  -2.059546   -1.6380137 ...  -2.6310937  -2.1398735
   -3.5534813]
 ...
 [-16.157171  -16.492588  -24.490448  ... -15.776018  -15.435575
  -18.329071 ]
 [-16.388926  -17.531824  -25.364378  ... -16.356998  -15.777904
  -18.91404  ]
 [-16.62068   -18.57106   -26.238308  ... -16.937979  -16.120234
  -19.499006 ]]","[[-46.903446 -55.39274  -52.607567 ... -57.76433  -59.124664 -55.09615 ]
 [-48.82347  -55.9638   -55.207893 ... -54.883694 -53.82339  -52.196423]
 [-48.36876  -56.485836 -54.207752 ... -54.02978  -53.72039  -54.385334]
 ...
 [-73.52359  -72.11937  -67.520195 ... -66.721886 -68.53131  -72.16455 ]
 [-71.39587  -71.31407  -67.774124 ... -62.13243  -68.71628  -72.55543 ]
 [-65.645195 -71.15214  -75.2698   ... -63.649986 -65.00305  -73.4006  ]]"
1045,d96242159,13,1,51.8187,93.75,52.4427,843.75,"[[-39.210278 -42.176636 -47.60904  ... -46.619232 -45.25029  -40.682373]
 [-39.48323  -41.97088  -47.027454 ... -46.622116 -44.930107 -40.406605]
 [-40.575047 -41.147858 -44.70111  ... -46.63365  -43.649376 -39.30353 ]
 ...
 [-60.352695 -60.36708  -60.903664 ... -58.431103 -61.1162   -60.273945]
 [-60.461594 -60.933624 -61.08925  ... -59.344162 -61.56763  -61.010654]
 [-60.48882  -61.07526  -61.135643 ... -59.572426 -61.68049  -61.19483 ]]","[[-34.80671  -13.361117 -14.798177 ... -13.174692 -16.990635 -34.577553]
 [-35.18442  -13.760702 -15.195189 ... -13.583221 -17.43144  -35.03843 ]
 [-35.56213  -14.160287 -15.592203 ... -13.991752 -17.872248 -35.499306]
 ...
 [-43.561787 -24.168333 -17.166225 ... -21.944204 -27.608702 -41.23787 ]
 [-43.6975   -24.360554 -17.133745 ... -21.746435 -27.674345 -41.13193 ]
 [-43.833214 -24.552776 -17.101265 ... -21.548666 -27.73999  -41.025993]]","[[-43.267838 -45.383568 -49.113914 ... -49.856968 -49.54366  -45.32649 ]
 [-45.48437  -48.24464  -50.10422  ... -49.021782 -48.900436 -46.00917 ]
 [-44.811333 -45.49098  -49.007977 ... -45.885674 -45.239082 -45.467735]
 ...
 [-64.62022  -65.40609  -65.94     ... -65.592545 -66.28707  -64.34415 ]
 [-66.08669  -65.66592  -66.38559  ... -64.70542  -67.308304 -63.282852]
 [-62.86765  -67.55154  -64.44636  ... -65.34786  -67.636024 -65.54897 ]]"
1046,d9a1b1ea9,1,1,38.592,3843.75,39.488,5625.0,"[[-30.387194 -29.916752 -36.170498 ... -49.13022  -49.00066  -46.69403 ]
 [-30.168667 -29.696836 -35.869793 ... -48.56926  -49.118576 -46.701393]
 [-29.294563 -28.81717  -34.666977 ... -46.325424 -49.59025  -46.730843]
 ...
 [-56.425224 -57.32452  -55.327312 ... -53.00246  -52.98685  -51.979156]
 [-57.545597 -57.794014 -56.525463 ... -54.04156  -54.170753 -52.915848]
 [-57.82569  -57.91139  -56.825    ... -54.30134  -54.466732 -53.15002 ]]","[[-43.528557 -32.08513  -22.921434 ... -24.974564 -33.07717  -20.98175 ]
 [-43.601883 -32.320568 -23.182768 ... -25.957897 -33.446453 -21.602116]
 [-43.67521  -32.556004 -23.444101 ... -26.941229 -33.81573  -22.222479]
 ...
 [-45.17509  -32.59055  -19.931908 ... -35.00106  -36.30517  -25.451494]
 [-45.2357   -32.431522 -19.807106 ... -34.862625 -36.141483 -25.291964]
 [-45.29631  -32.27249  -19.682304 ... -34.724186 -35.977802 -25.132431]]","[[-37.909557 -36.29222  -39.89234  ... -53.1053   -53.066628 -49.719154]
 [-45.36564  -44.2042   -46.379383 ... -51.815353 -48.02832  -48.79498 ]
 [-44.9357   -45.475033 -49.58935  ... -52.243664 -48.715347 -48.029205]
 ...
 [-65.205315 -63.82555  -64.19514  ... -61.66952  -63.41401  -59.352406]
 [-61.761414 -63.097687 -62.358356 ... -62.21484  -60.721725 -59.72432 ]
 [-66.298195 -63.561207 -65.23406  ... -61.477776 -62.201252 -59.018803]]"
1047,d9bfc9e6b,0,1,56.816,5906.25,57.6107,8250.0,"[[-47.520416 -51.098434 -53.971912 ... -45.327126 -48.063587 -48.130283]
 [-47.60946  -50.997856 -54.096046 ... -45.949768 -48.473984 -48.44159 ]
 [-47.965626 -50.595535 -54.592583 ... -48.440346 -50.115574 -49.686813]
 ...
 [-63.994614 -63.274963 -64.25839  ... -62.983265 -63.41214  -63.59348 ]
 [-65.13556  -64.14241  -64.411156 ... -64.06334  -63.481743 -63.804585]
 [-65.4208   -64.35927  -64.44935  ... -64.33336  -63.49914  -63.85736 ]]","[[-11.240119  -13.427023   -4.672652  ...  -9.65566    -9.227788
   -2.1979167]
 [-11.532405  -13.315663   -4.401275  ...  -9.845357   -8.441226
   -2.2026231]
 [-11.824691  -13.204305   -4.129898  ... -10.035055   -7.6546636
   -2.2073298]
 ...
 [-23.468065  -13.661847   -8.753881  ...  -7.603404  -12.716076
  -22.22015  ]
 [-23.869469  -14.266846   -9.410041  ...  -7.936857  -13.713269
  -22.775738 ]
 [-24.270874  -14.871845  -10.0662    ...  -8.27031   -14.710463
  -23.331324 ]]","[[-52.368294 -54.155365 -58.78009  ... -50.37718  -52.838387 -53.491436]
 [-54.93327  -54.698612 -58.37972  ... -52.363    -52.650932 -54.343147]
 [-53.34378  -58.70845  -60.43703  ... -54.163624 -58.639076 -54.002544]
 ...
 [-72.297455 -71.062004 -73.532814 ... -69.718925 -68.79652  -68.06088 ]
 [-73.326996 -72.51266  -74.075005 ... -70.12926  -66.84036  -68.43504 ]
 [-73.250656 -69.31441  -71.33484  ... -72.81209  -71.128784 -72.75363 ]]"
1048,da0d07110,8,1,1.4027,3750.0,5.5253,5531.25,"[[-44.769825 -41.615128 -45.409443 ... -49.967587 -50.308643 -48.546574]
 [-45.733807 -42.24608  -46.31867  ... -49.77987  -50.55701  -48.11216 ]
 [-49.589737 -44.76987  -49.955566 ... -49.02899  -51.55048  -46.374496]
 ...
 [-64.97384  -66.352036 -66.09074  ... -62.52678  -63.64358  -64.45184 ]
 [-65.579285 -66.23938  -66.66454  ... -63.433617 -64.24118  -64.44742 ]
 [-65.73065  -66.21121  -66.808    ... -63.660324 -64.39059  -64.44631 ]]","[[ -3.8142195  -8.735348   -7.3616962 ... -14.766022  -34.4228
  -40.109722 ]
 [ -4.202106   -9.623689   -8.110343  ... -15.02616   -35.236835
  -40.767708 ]
 [ -4.589993  -10.512029   -8.858991  ... -15.286299  -36.050873
  -41.425697 ]
 ...
 [-42.975796  -44.251263  -41.086098  ... -43.618847  -65.577065
  -60.02386  ]
 [-43.811802  -45.01006   -41.815487  ... -44.49097   -66.3149
  -60.89073  ]
 [-44.64781   -45.768856  -42.544876  ... -45.3631    -67.05275
  -61.7576   ]]","[[-50.74924  -46.827984 -51.051666 ... -56.183098 -56.603874 -52.188393]
 [-53.474854 -54.691082 -58.59193  ... -59.30867  -57.010998 -56.04152 ]
 [-56.750626 -58.957375 -61.499477 ... -58.1028   -60.448063 -61.21657 ]
 ...
 [-73.46814  -73.428085 -73.67457  ... -74.63777  -72.24784  -70.424385]
 [-72.09408  -74.1874   -74.52022  ... -70.99612  -71.725426 -76.05056 ]
 [-71.79483  -73.101585 -76.4408   ... -75.38156  -74.81914  -72.1589  ]]"
1049,da329b0a5,14,1,52.0907,2812.5,53.0133,4406.25,"[[-47.004704 -46.899704 -45.721004 ... -50.75144  -52.666965 -51.99741 ]
 [-47.139107 -47.349697 -46.28285  ... -50.865376 -52.602806 -51.076515]
 [-47.676712 -49.14967  -48.530235 ... -51.32113  -52.346165 -47.392937]
 ...
 [-66.014565 -65.94167  -64.63689  ... -64.594734 -64.799324 -65.365746]
 [-65.76563  -65.68682  -65.1173   ... -64.64258  -65.05304  -65.47322 ]
 [-65.70341  -65.62311  -65.237404 ... -64.65454  -65.11646  -65.500084]]","[[-23.126831  -25.238134  -32.954826  ... -20.504562  -30.85017
  -28.146957 ]
 [-23.282516  -26.227274  -34.434704  ... -20.617231  -31.291199
  -28.417585 ]
 [-23.4382    -27.216412  -35.914585  ... -20.7299    -31.732227
  -28.688213 ]
 ...
 [ -6.426897  -20.971449  -37.44537   ...  -5.5103188 -25.137892
  -25.96214  ]
 [ -5.93214   -20.62167   -37.107803  ...  -5.2630343 -24.921602
  -25.776215 ]
 [ -5.437383  -20.27189   -36.770233  ...  -5.0157495 -24.705315
  -25.590288 ]]","[[-51.570293 -50.809532 -50.32417  ... -55.62148  -56.545876 -56.13764 ]
 [-55.120743 -54.005924 -58.987633 ... -60.13547  -56.660885 -56.17524 ]
 [-57.50134  -58.43738  -62.17443  ... -56.19188  -54.66987  -58.436623]
 ...
 [-71.840675 -72.345314 -70.210045 ... -71.48492  -71.134964 -69.74235 ]
 [-74.64953  -71.17462  -70.69322  ... -71.36948  -72.45997  -71.237045]
 [-73.38512  -67.96666  -69.16434  ... -73.86312  -70.52782  -71.86133 ]]"
1050,da708c386,12,1,26.7147,562.5,29.8507,3281.25,"[[-38.30507  -45.044388 -46.730774 ... -38.661945 -40.831997 -40.48145 ]
 [-37.980774 -43.772503 -45.887592 ... -38.246628 -40.347427 -40.277905]
 [-36.68361  -38.68497  -42.514862 ... -36.585365 -38.40916  -39.463722]
 ...
 [-54.093594 -53.33237  -53.23614  ... -53.203342 -54.15185  -54.181454]
 [-54.84279  -54.434963 -53.9478   ... -54.271915 -54.633533 -55.022114]
 [-55.03009  -54.710613 -54.125717 ... -54.53906  -54.753956 -55.232277]]","[[-15.694954  -10.2585125  -8.848079  ... -11.25553   -10.488524
   -6.6280017]
 [-15.552151  -10.05881    -8.674227  ... -11.053234  -10.249355
   -6.325441 ]
 [-15.4093485  -9.859108   -8.500376  ... -10.850937  -10.010185
   -6.0228796]
 ...
 [-17.076235   -8.776561   -8.966284  ...  -7.526296   -4.839816
   -3.4023201]
 [-17.152046   -8.975737   -9.308859  ...  -7.6117663  -4.950978
   -3.5049791]
 [-17.227858   -9.1749115  -9.651434  ...  -7.697237   -5.0621395
   -3.6076381]]","[[-41.871765 -47.870045 -49.113163 ... -43.011272 -45.67101  -46.222954]
 [-42.505924 -43.025875 -45.21392  ... -46.51631  -44.573685 -47.36858 ]
 [-46.168755 -50.193867 -47.06065  ... -49.562298 -47.852573 -51.884727]
 ...
 [-62.530975 -61.480347 -59.04637  ... -62.31775  -58.206024 -59.356495]
 [-62.182648 -60.09101  -59.48194  ... -62.95225  -58.459072 -59.60733 ]
 [-59.653084 -60.14446  -62.10436  ... -59.082443 -61.361988 -63.460262]]"
1051,da956248e,20,1,45.5893,1312.5,50.9707,6093.75,"[[-22.617973  -21.21174   -24.042013  ... -25.863623  -24.186062
  -22.00584  ]
 [-22.049301  -20.154415  -23.482359  ... -24.790653  -24.013325
  -21.679138 ]
 [-19.774612  -15.9251175 -21.243744  ... -20.498775  -23.322382
  -20.372326 ]
 ...
 [-37.686028  -34.55725   -31.467106  ... -37.863197  -38.02619
  -34.6343   ]
 [-37.700146  -33.261654  -31.062506  ... -38.73144   -38.49139
  -35.35091  ]
 [-37.703674  -32.937756  -30.961357  ... -38.9485    -38.60769
  -35.53006  ]]","[[-5.228847  -3.999981  -2.8286898 ... -3.7353582 -2.956302  -1.843491 ]
 [-5.191067  -4.02556   -2.7581875 ... -3.723896  -2.9654014 -1.8594222]
 [-5.153288  -4.0511394 -2.6876853 ... -3.7124336 -2.974501  -1.8753535]
 ...
 [-2.3618073 -4.0732064 -2.667108  ... -3.5989795 -3.8998632 -1.947714 ]
 [-2.4513924 -4.1199994 -2.7038476 ... -3.7027793 -4.099898  -1.9761314]
 [-2.5409775 -4.1667924 -2.7405872 ... -3.8065794 -4.2999325 -2.004549 ]]","[[-30.560617 -29.511415 -31.65148  ... -31.926825 -31.94673  -28.723185]
 [-27.145323 -28.968107 -28.454203 ... -26.295462 -29.297163 -27.013315]
 [-29.793434 -30.725864 -28.830603 ... -26.330364 -29.006351 -28.829338]
 ...
 [-48.385586 -40.852993 -40.216217 ... -50.665836 -48.345657 -49.08224 ]
 [-50.8019   -39.3375   -39.59544  ... -46.891552 -47.760925 -48.448452]
 [-48.706802 -40.964035 -39.93391  ... -46.984028 -47.47838  -47.590214]]"
